,0,1,2,3
0,4.773171717301011,4.178934132680297,7.669630412012339,3.86815741378814
1,1.4678977173753083,1.8049672544002533,2.3502883352339268,1.7956268778070807
2,0.9074880029074848,1.265824194997549,1.1811406631022692,1.1562544158659875
3,0.6623597405850887,0.9948962535709143,0.6511229118332267,0.7954890537075698
4,0.5602746186777949,0.7951153157046065,0.47784099634736776,0.6066709542647004
5,0.4906309733632952,0.653781387489289,0.4001067178323865,0.5202827334869653
6,0.4518323424272239,0.5857186932116747,0.3650799732422456,0.4548135871300474
7,0.4157368619926274,0.5279218899086118,0.3391885730670765,0.4081882844911888
8,0.38971154764294624,0.4928073100745678,0.31006390950642526,0.36895141704007983
9,0.37252051662653685,0.4423289052210748,0.2981126740342006,0.34484785865060985
10,0.3731306907720864,0.4415672745089978,0.2853759747231379,0.319073572056368
11,0.3475816152058542,0.4187072580680251,0.27367376699112356,0.3004985497100279
12,0.33741658250801265,0.400578651111573,0.2623475610744208,0.2672403183532879
13,0.32804241741541773,0.3904273174703121,0.2548760920763016,0.23754852160345763
14,0.31832752958871424,0.367862795246765,0.24981181742623448,0.23192626249510795
15,0.3048673465382308,0.35903981735464185,0.24068586667999625,0.22080928238574415
16,0.31647427286952734,0.3504029605537653,0.2380091438535601,0.20512778568081558
17,0.3027328836033121,0.34683091123588383,0.22808816586621106,0.20656517834868282
18,0.28540391102433205,0.3460843915818259,0.2218331693438813,0.18930815055500716
19,0.27283582964446396,0.32092026295140386,0.21219476941041648,0.18982346775010228
20,0.2780111358733848,0.31314995768480003,0.2135090216761455,0.17435485764872283
21,0.2683794674812816,0.3073713930789381,0.19931034662295133,0.17934335872996598
22,0.2712502672802657,0.3096311234985478,0.19223186263116077,0.1630625780671835
23,0.25295479816850275,0.2881007413379848,0.1945040327263996,0.16301095590461046
24,0.25152933021308854,0.29164942749775946,0.18865316739538684,0.15819447743706405
25,0.25507466215640306,0.28272951510734856,0.1915020076557994,0.15301041392376646
26,0.2502300275955349,0.2824507150799036,0.1757546248845756,0.14106063463259488
27,0.252136139664799,0.2809799781534821,0.17834083188790828,0.14120117435231805
28,0.23546390590490773,0.2755668156314641,0.18149704730603844,0.13744018354918808
29,0.22867193509591743,0.26951316138729453,0.17118636809755117,0.1360562185291201
30,0.23360595817212015,0.2838266656617634,0.16957190324319527,0.1351648096460849
31,0.22270601650234312,0.2570189324906096,0.16544007207266986,0.13135884376242757
32,0.22139379265718162,0.25676274741999805,0.15983564767520875,0.12481205444782972
33,0.21944238990545273,0.25240980461239815,0.15671799005940557,0.12587088719010353
34,0.21005660633090883,0.24414743605302647,0.15336485637817532,0.12461148179136217
35,0.21042788599152118,0.24812104308512062,0.1569598832866177,0.12011162005364895
36,0.2118739829165861,0.24976060807239264,0.14943744183983654,0.12059289199532941
37,0.20395382377319038,0.24688406463246793,0.14941066363826394,0.11982055741827935
38,0.20968332327902317,0.2399996035383083,0.15833886881591752,0.11518932599574327
39,0.20206196722574532,0.22999765374697745,0.14383926187292673,0.11412778170779347
40,0.19772901106625795,0.23041046888101846,0.14057186408899724,0.11381976067787036
41,0.19236279820324853,0.2288356286007911,0.1362804583623074,0.10920079069910571
42,0.18591602682136,0.22853338439017534,0.14050858819973655,0.10778295836644247
43,0.19454463612055406,0.22185963485389948,0.14000506774755195,0.1046332471887581
44,0.1832832214422524,0.23072286671958864,0.13201718858908862,0.10759795058402233
45,0.1886999177513644,0.22272781503852457,0.13129957532510161,0.10488027334213257
46,0.18594431690871716,0.22541120881214738,0.13524783495813608,0.10489082947606221
47,0.17948418331798166,0.21891507360851392,0.13653822673950344,0.10820771619910374
48,0.1800901445094496,0.22479887306690216,0.1363853960065171,0.10143103380687535
49,0.1753953917650506,0.22727930510882288,0.13418991508660838,0.100389669300057
50,0.1729111754684709,0.2123450837098062,0.13189596781739965,0.09689723391784355
51,0.183927761434461,0.20984578493516892,0.12564207665855065,0.10135251219617203
52,0.16982627217657864,0.20937579486053437,0.12307707039872184,0.10101772844791412
53,0.17309257574379444,0.20763138576876372,0.12704913195921108,0.09319468645844609
54,0.169530326500535,0.21317299688234925,0.1239138814562466,0.0928714920883067
55,0.17300860316026956,0.21408731624251232,0.12103097810177132,0.09335255465703085
56,0.1622887291596271,0.20181623240932822,0.12072463321965188,0.09111368845333345
57,0.16812700289301574,0.19187921530101448,0.1155686229467392,0.09067694173427299
58,0.15732824365841225,0.1962462396477349,0.11823504295898601,0.08497734763659537
59,0.17166475381236523,0.19836150773335248,0.11397669636062346,0.08627944489126094
60,0.1604118951363489,0.19609967223368585,0.11592384008690715,0.08902908299933188
61,0.15257575592841022,0.19623391702771187,0.11481107980944216,0.08770110804471187
62,0.1658165919361636,0.2015664292848669,0.10966982075478882,0.08716539602028206
63,0.155777565218159,0.1936044079484418,0.10959987179376185,0.09328082308638841
64,0.15566436055814847,0.20555972011061385,0.11578626168193296,0.08463607012527063
65,0.15335376595612615,0.18884719256311655,0.10867637599585578,0.08002369885798544
66,0.16125055076554418,0.17732772137969732,0.10526192130055279,0.08014135994017124
67,0.15166532690636814,0.18222740711644292,0.10878393385792151,0.08199645217973739
68,0.15400676222634502,0.18058901326730847,0.11471227396395989,0.08446734069730155
69,0.14924641243123915,0.18494844873202965,0.10741693491581827,0.08378953466308303
70,0.1534161417512223,0.17837648768909276,0.10621308640111238,0.07759583502775058
71,0.15325898447190411,0.17495844676159322,0.10284310922725126,0.0780616539705079
72,0.14622446871362627,0.1780869630165398,0.10434930655173957,0.08471654704771936
73,0.1481918027275242,0.1782826780108735,0.09741013840539381,0.07686218596063554
74,0.15031302394345403,0.17503829568158835,0.10056330158840865,0.07586413665558212
75,0.14490819309139624,0.17214962228899822,0.10127275765989907,0.07428160644485615
76,0.14540074695833027,0.1669617498992011,0.09913544432492927,0.0769632522133179
77,0.1371709987288341,0.17174565541790798,0.10827968048397452,0.07450319692725316
78,0.13909758953377604,0.16727224411442876,0.09923429175978526,0.07588878355454654
79,0.1371655008988455,0.16283046954777092,0.09744773744023405,0.07465437310747802
80,0.13691498816478997,0.16537287493702024,0.09711606544442475,0.07586159216589294
81,0.14388074807357043,0.16475373221328482,0.09567527772742324,0.07162968863849528
82,0.1390828036237508,0.16582526604179293,0.09360098381876014,0.07222332013770938
83,0.1401189657044597,0.16308011443470605,0.09257210700889118,0.06944383413065225
84,0.1376889497623779,0.1592441601678729,0.09271197716589086,0.06857609873986803
85,0.1393515464151278,0.1565109666553326,0.09380785666871816,0.06939795703510754
86,0.13095568207791075,0.15490446414332837,0.08879556669853628,0.07246470157406293
87,0.13423196159419604,0.1569196933414787,0.08610366497305222,0.07110397634096444
88,0.1355758416466415,0.1547910332446918,0.09070186936878599,0.06888302101287991
89,0.1338476543314755,0.15022218564990908,0.08778332779183984,0.06777409386995714
90,0.13571663643233478,0.1524077242356725,0.08766758383717388,0.06596431275829673
91,0.13627388002350926,0.15128148591611534,0.09265466965734959,0.06193633562361356
92,0.13762218225747347,0.15280476590851322,0.08962345449253917,0.0651625016471371
93,0.12967997652594931,0.14813583227805793,0.08655149492551573,0.06453602074179798
94,0.12570976663846523,0.14489130262518302,0.0869639914308209,0.06296823805314489
95,0.14174676794209518,0.14930917840683833,0.08632996474625543,0.06369841718696989
96,0.13122820935677737,0.14104490587487817,0.0856464323005639,0.0635621307301335
97,0.13381474805646576,0.1412379330722615,0.0833503179019317,0.06180909178510774
98,0.12838181293045636,0.1413246556185186,0.08341225341428071,0.061135019292123616
99,0.13118387883878313,0.14020445488858968,0.08230001002084464,0.06404634371574502
100,0.1266811623936519,0.14022516645491123,0.08592863869853318,0.05727374431444332
101,0.12178258172934875,0.13729317486286163,0.09262000699527562,0.0638029518595431
102,0.1290078250458464,0.1336938720778562,0.08058395970147103,0.0601192390313372
103,0.13065186256426387,0.1316063473932445,0.08047915608040057,0.05814043656573631
104,0.12680478460970335,0.13545273221097887,0.07941496698185802,0.059770726977149025
105,0.12312849881709553,0.1393873756751418,0.07991306786425412,0.05768109002383426
106,0.12164472110453062,0.13026103266747668,0.0780741807539016,0.06104442273499444
107,0.1200409636949189,0.13153435735148378,0.07749331436934881,0.05727434152504429
108,0.12320770090445876,0.14191993873100728,0.07446257417905144,0.05878979816043284
109,0.12235321057960391,0.15742515376769006,0.08551690471358597,0.056951768550788984
110,0.12520969483011868,0.13590629171812907,0.07884031810681336,0.055273229867452756
111,0.12255352729698643,0.13178860780317336,0.07920391715015285,0.05503313380177133
112,0.11734716763021424,0.12327963614370674,0.0807115439674817,0.05641858285525814
113,0.1268942665628856,0.11952871439279988,0.08023830654565245,0.05414757423568517
114,0.12284302531043068,0.12078425497747958,0.07624383253278211,0.05590849192230962
115,0.12260228127706796,0.12022831704234704,0.07568149967119098,0.05557757121277973
116,0.1168488790281117,0.12952632727683522,0.07692194887204096,0.058292994915973395
117,0.12084403133485466,0.11632419296074659,0.0768761761719361,0.05486226236098446
118,0.11930107639636844,0.11963686672970653,0.07882911348133348,0.055460664312704466
119,0.12157772300997749,0.11592806421685964,0.07985061858198605,0.05150676378980279
120,0.12358945037703961,0.11127629343536682,0.07520128981559537,0.053501865069847554
121,0.12098554242402315,0.11363617971073836,0.07547710405196995,0.051745673234108835
122,0.11776923388242722,0.11741670069750398,0.07782305561704561,0.05506683775456622
123,0.11401098438363988,0.11306879681069404,0.08037056238390505,0.050456399185350165
124,0.11689701594877988,0.11095204018056393,0.07458240757114254,0.05217515100957826
125,0.11446771028568037,0.1114331463468261,0.07300805719569325,0.05095114588038996
126,0.11261806736001745,0.11319087064475752,0.07217426743591204,0.05009215328027494
127,0.11251577248913236,0.11001329612918198,0.07229089178144932,0.05479138850932941
128,0.11709258540940937,0.10526993119856343,0.07187975660781376,0.049719271875801496
129,0.11615808092756197,0.10213898523943499,0.07530737281194888,0.04887472852715291
130,0.11263851344119757,0.10524539870675653,0.071701311157085,0.04941022826824337
131,0.10994677257258445,0.10608645966567565,0.07238384982338175,0.04721293336478993
132,0.11121590613038279,0.10140360239893198,0.07115377706941217,0.04703472263645381
133,0.11049447592813522,0.11199353644042276,0.069540495343972,0.0462496657128213
134,0.11636691738385707,0.09719027759274468,0.07091148359177168,0.047465880401432514
135,0.11376799596473575,0.10207183344755322,0.06992371199885383,0.04661761383613339
136,0.10936051275348291,0.09944127086782828,0.06682056348654442,0.047425792188732885
137,0.1086371899000369,0.1018691963981837,0.06971503439126536,0.0458969787141541
138,0.10999082098715007,0.09989751817192882,0.07005400786874816,0.048061800422146916
139,0.11239701637532562,0.09133490524254739,0.06687886311556213,0.04797416826477274
140,0.1134038781747222,0.0901040758471936,0.06796845240751281,0.046442915918305516
141,0.11713881260948256,0.09450233652023599,0.06663938731071539,0.044632459233980626
142,0.1133374628261663,0.09385342022869736,0.06762457324657589,0.04734035229193978
143,0.10848968298523687,0.08655567961977795,0.06985185237135738,0.04306906822603196
144,0.10691094433423132,0.08869237775797956,0.06868078972911462,0.04680422297678888
145,0.1046387972892262,0.08776784047950059,0.07148050586692989,0.043054202425992116
146,0.10523738863412291,0.0834059045300819,0.06497614574618638,0.04224153854011092
147,0.10191257746191695,0.09312111805775203,0.06563655636273324,0.04252000813721679
148,0.10598639072850347,0.09093498857691884,0.06815859657945111,0.04180873619043268
149,0.11210671355365776,0.0845765414997004,0.06466728658415377,0.043659111819579266
150,0.10515341366408393,0.0853191701171454,0.06552217720309272,0.04438922995177563
151,0.10552883776836097,0.08383654060889967,0.06563667286536656,0.04558421316323802
152,0.10454572743037716,0.0893434252939187,0.06310680555179715,0.04279171535745263
153,0.10704387439182028,0.08544978540157899,0.06667366638430394,0.0431886526348535
154,0.10442584520205855,0.07992083005956374,0.06799993000458926,0.04386226154747419
155,0.10422330355504528,0.0842239938210696,0.06442268031241838,0.04122253705281764
156,0.11069782613776624,0.08834653533995152,0.06311520386952907,0.04051301081199199
157,0.10372395883314312,0.08281177704338916,0.06349505137768574,0.04003195071709342
158,0.1087468628102215,0.07639679740532301,0.06339897064026445,0.04067944522830658
